TransactionID,CustomerID,ProductCategory,Amount,TransactionDateTime
2dd45a2a-ae37-4796-a992-53292988a461,143eb258-15f1-424a-ba3a-8af42e2bc6bf,Home,271.08,2024-03-25 02:39:20
7df16978-8c2a-4fe8-a0d3-83f2e66323c8,28f113bb-8698-4135-8426-c778a3a7c455,Home,434.23,2024-04-29 01:08:00
15cf2ad8-4713-4516-a528-978112a38d60,23d3f2b0-761a-4d08-b98c-dea767786d48,Sports,200.98,2024-05-13 16:43:39
f49a6ede-d6a2-4a45-9b50-a016f6b305f6,24b0b642-39e9-4ac7-902b-2aad9e136944,Clothing,220.18,2024-03-15 19:56:39
440948ce-ee29-4354-808b-16ce9faabdc9,1875766f-6fc1-44dc-887a-64b0724fc071,Home,15.52,2024-05-06 00:59:17
8f7eb904-5c75-4ac2-a4a4-72299f0e53e4,9d530f15-e5b7-4139-b578-a794bbe4b210,Electronics,242.47,2024-05-04 02:39:55
539a2a62-c731-4ae8-b591-8a1a94f26a9d,b5d263f8-11f4-4b85-ac42-c5a9eab25e01,Sports,447.74,2024-01-17 20:44:28
d63d69f9-9f3b-4cfc-83b9-3488173dad38,f7a52da0-9a59-400a-aba4-09668cad0f93,Clothing,171.1,2024-02-18 18:10:49
c396b304-b787-438d-8d39-9839a48c2aef,0801a257-861c-417f-975f-d7fd310fe0f6,Home,345.36,2024-02-22 10:58:25
b90b2ea3-a3f3-461a-9b99-21030f518da9,9f68f21d-a9c2-42ef-a5d4-1555f03fe47e,Beauty,99.82,2024-05-08 20:08:11
30350c5e-50fc-4e61-a122-2d4dfe75a42e,2d4b6438-8f9f-4043-b471-2eacf2f6d379,Home,171.98,2024-02-27 17:18:49
f3950ecf-f76b-4112-beea-37d59f9d5f1b,11a7bad5-c415-484b-a1c0-cf78c1c23707,Beauty,246.16,2024-01-01 05:38:04
eb29b592-f0ea-4119-9131-0199216f0cb0,494fdb55-8c89-4994-9a94-69a3ec6e5971,Clothing,173.79,2024-03-07 13:13:17
ce56a375-3582-4942-9fa2-496cc5e75e9b,288d2c28-08be-4e92-ac0b-c519c4b73775,Beauty,66.91,2024-04-05 12:53:23
7430e7bd-6356-4d18-b061-4462d1705a11,09c786ca-398a-408d-9e66-ed9f4d720bb0,Electronics,471.81,2024-03-11 02:11:18
bfb56b38-ee57-484f-9d9b-adc53591bf2f,ff4a56c3-78ad-4b1a-a73f-84353e5dd36e,Sports,391.19,2024-02-07 00:27:28
f7b6e109-d5e6-429d-bdc3-090e1ccd1434,d8c8490f-b9ac-45fa-951a-25202bc47fe0,Clothing,15.41,2024-02-07 11:25:29
c6c8c7dd-406d-4a85-a0cb-9cc471c0c5a2,c2accc28-4277-4b87-83b5-66c1920b43cc,Clothing,427.3,2024-03-26 06:44:39
11488db7-77d2-4d0f-b63d-6d9156e1589c,f75f5a06-d3a1-4255-a160-85fa167d1de5,Beauty,467.52,2024-05-03 10:09:40
6dc9a15a-8387-4002-bf9d-cde89ff00f02,e29cb44c-bd70-4e29-a187-f05a7ed4cbd2,Sports,357.41,2024-01-06 23:15:56
87ed1c4b-643b-46a2-bb26-c58bfab87542,33c1e925-f0f5-4bc3-9533-01a4a2fd9730,Home,198.92,2024-02-25 00:07:39
ef407718-79b4-4e6f-ac4b-20f36a6810b4,42dd0100-7f68-422a-8734-f2fcacc769d6,Clothing,142.5,2024-01-09 13:22:58
e325356e-7d5a-4b85-ad7d-63701e7ff1a5,e55523c7-e172-4bfd-9eb2-1514cd1a2118,Electronics,468.18,2024-03-17 04:51:17
1b9ee5ac-9578-40b4-be2f-a930a3544583,9c162238-e275-4708-aefb-690e843bbcfb,Beauty,241.35,2024-04-16 14:36:25
7a1c81bf-3005-4f94-9d92-d112aa1cdb34,aff750ec-dcf1-4c67-b156-2dd3db7206a3,Home,358.01,2024-04-07 07:18:04
d2ce9de4-214a-4f75-9a84-de9f4e5c4fe7,e110f50b-d5ed-4684-bbde-b8f59f20d281,Sports,324.44,2024-02-29 15:04:35
4143db8c-d5ce-4e39-94ec-988ae28d9e8f,61043377-1f26-4934-b38a-ed49aaf289aa,Home,330.21,2024-02-26 15:15:02
eab04694-5ad2-4137-95a5-70af375ffada,2006e0fa-35c3-4882-b076-085b552c077a,Clothing,292.94,2024-01-17 18:19:00
a757d1de-5498-4c35-a25d-33bb439a07e8,14e88256-f16e-45f8-a4da-e118f91f2d87,Electronics,193.17,2024-01-10 13:42:55
af1d2f9c-09b0-4b87-ad5a-8768c12ac566,dd523dc1-448f-41c9-a456-d43023ef8b08,Electronics,162.35,2024-03-13 23:06:09
ed284eb0-50d0-4504-ad43-78e7be40a41e,cb6f4a01-8abd-47a8-b8e7-2762c32afb64,Clothing,497.36,2024-02-20 17:13:25
b0160f0a-49fe-4c58-ac22-a2cb9a86182c,d74b6bda-131b-48e8-b1ba-80a527c9790f,Clothing,270.99,2024-04-29 22:45:18
5813ce5e-aee8-49ce-8b6d-782e19ddb782,3b86ca01-581d-4794-96a5-1e1c43906747,Beauty,361.9,2024-03-30 23:17:40
3981ff9b-9eb4-44a8-b13c-e0df65bc78a4,48be50d7-3114-49d9-8f18-f9ee3722746f,Home,19.35,2024-02-02 13:52:24
ec507dec-3928-4a73-8da1-1b6818fe2615,87a78d9a-f6dd-4590-8ade-ea23be373c51,Beauty,43.07,2024-03-26 17:19:03
101c8733-049f-4bcf-8fce-bbee41ead5d8,3d6de82e-442c-4673-b16c-831ea0b77f03,Home,223.72,2024-04-09 11:10:36
1ff69c98-4f51-41e8-b8b3-a657d1b1b4f6,7b12f2b8-9c1e-47fd-9852-578ce90539d3,Clothing,385.02,2024-01-11 12:29:39
04cd08de-dce4-4c99-a1f3-56ae585efbe0,96177df3-3ace-4321-928e-cf32a01682b7,Sports,105.51,2024-05-02 23:22:34
957f838d-472a-4ce4-897c-8a3d62184669,1aa40088-979d-45ce-87e8-00233e956b56,Beauty,426.12,2024-04-22 11:42:31
2dc8cce5-6515-4cf1-b61e-c688681e03e3,9a929657-ebf4-43e9-8df2-be25272883cd,Electronics,278.45,2024-03-23 10:58:35
668d496b-6ed0-4b1e-9f8c-886a339b1d71,f00fed8e-de47-4b56-bb57-f47bb3fd9b3f,Home,385.93,2024-04-28 07:19:45
b8b10c01-55dc-49d1-b414-0abca6c4f0b6,d55545ab-c1c1-47e6-8b08-0922777fd5a5,Beauty,395.81,2024-03-18 00:09:11
07e3d025-b426-46a0-8aa4-61b553d09ba3,a544a365-62b3-42a5-bc7f-3c911c74f9be,Sports,17.15,2024-05-01 09:35:32
9010831b-3bc3-4480-8457-3c4bb847f3e5,2df86ae9-364a-4cbf-a444-dad0774c8b6d,Electronics,165.25,2024-01-17 08:20:30
9aa59155-5a49-42ba-87f6-f6a3456f9f1f,9c535ace-f0ae-4e86-b452-3e8b4a047a2f,Electronics,272.27,2024-04-27 11:05:19
1fe99c74-9f2e-451f-a944-8d188e2a08b3,293f640a-4073-4c81-bb84-e023bcb80d18,Beauty,336.88,2024-05-05 13:34:15
5c92cd17-b0cc-4c3c-8927-ed6307685224,946c1da1-38f7-4573-94b8-2006e6ebcf53,Home,68.73,2024-01-01 03:48:59
7147d508-08f2-4cc6-9e34-dc62879559f3,79828a93-1c8d-4bf2-8458-64ab0eeb65c4,Electronics,280.19,2024-04-06 08:59:25
bf7a756f-04b7-4e8d-a83f-91747b7e42c3,137d986a-c4e6-497f-b0b0-14eea237b11c,Clothing,428.41,2024-05-14 17:46:29
62292d8c-6bd9-45dd-8786-e17435269f3a,a71df9cc-6ea8-4d38-8d59-1fca1a465dee,Clothing,110.67,2024-01-05 12:41:14
e97af7a3-c86a-4f77-8cb9-8a6b13004f47,809c8b5e-ad14-4265-9455-707cc1944b63,Beauty,170.31,2024-04-24 20:26:31
9196b242-6270-4d5f-962d-2af7a0e9d8a1,9fcd6ce6-8162-4c8b-b3ec-59992f99dc35,Electronics,290.95,2024-05-06 11:14:04
8173ca13-dfae-4798-bbf0-eeba43a288e7,dc306fc4-09e2-4c4a-934a-4f0821a65341,Clothing,286.88,2024-03-08 17:55:21
d2d3b19d-ec4f-4e90-b983-0e65e18222d0,4cf4fac8-923f-43aa-af47-d33019955257,Electronics,340.45,2024-05-07 04:20:02
7b0cfeef-8cd1-4afd-8ec8-3dd907ab7844,d053c976-988c-46c2-bc74-940e6458522d,Electronics,198.98,2024-03-25 23:40:56
b049d769-1442-4eb8-85a0-74b8809c849c,a434a161-43bb-4c45-9d63-4a9f65f9549e,Electronics,97.52,2024-01-15 06:13:22
3cba8e5f-ccd9-49d1-b277-d5bda9de0346,39169d55-0805-44a9-9482-bf6a7e497649,Clothing,263.84,2024-01-07 14:09:53
d50fa55f-f474-4cdb-9e7e-06ef4daaf974,a5151b9f-9792-4eaa-9f8f-25f58183f809,Electronics,166.49,2024-04-16 18:06:29
673c7700-fc85-4761-ac36-11bcab1fac19,fb69dc2b-55c8-4ce8-9909-2646766f0fc3,Beauty,83.49,2024-01-30 02:44:20
bc49840f-dc6e-46e2-bbfa-d680045ca3a7,661d9f59-cb45-4ab8-aa8a-c495aaaad40f,Electronics,477.97,2024-03-27 14:43:43
5bf38f71-4178-4375-b371-4a9fe1970114,13893bf2-2567-4ff8-a933-8edcf340f427,Sports,263.67,2024-01-10 11:55:13
f03f8a48-b32a-4ba1-8399-39bf54f6463e,945fda42-e4ec-42f5-895f-22b058faafab,Sports,191.65,2024-04-16 22:12:40
d34d0149-8831-491a-b779-e686e0eb20ea,de7f5747-95f8-4af2-840e-9fc8b5ca9a48,Home,310.74,2024-01-29 04:19:56
a3e051c5-f0b8-4fe1-afdc-d09b370642b0,4dc4db94-3c41-4333-b5c9-bf8979b611b9,Home,127.71,2024-05-07 02:38:11
32a47c35-1f6a-4c41-9dbd-d4b69c5957ba,0b24c8d7-143b-4b62-8992-0a8c4d68733f,Clothing,107.98,2024-01-12 13:57:05
eef01db8-b178-4428-9624-b2271f3cc891,6cb133de-8873-455a-a0ad-1dacf874d922,Electronics,217.86,2024-02-02 21:00:59
626716c2-868f-468f-b475-b2da6ffa4df7,14a443f2-8105-4f3c-a61b-532db74e1d78,Beauty,342.08,2024-04-24 01:45:49
2d85d50e-04e3-4c1a-9c2e-e5deda372603,f0693f10-9260-4262-ba99-ed1d0f31ad7f,Sports,377.48,2024-02-03 20:52:07
d3ea80b5-81cb-4a06-b45a-d7e542fb57bd,834f41ad-495e-4fa6-a44f-b8ad10464046,Home,59.85,2024-04-21 02:37:05
855debad-39f4-4759-829f-59c955a1e1e7,f548a7fc-740f-4251-b25f-885db4c4da61,Sports,168.37,2024-03-16 09:50:43
f5a9ee9f-43da-4f42-b904-880c66a4ea2e,3eab72f6-a74a-4ba6-b071-e78eb44788cb,Home,304.81,2024-01-22 06:18:44
dc6119c4-2c54-4f7b-bb3a-dd99c71dd636,08cf510a-174d-4d39-8c52-f232f81ccaf3,Beauty,257.46,2024-01-15 08:56:39
250866f8-5e0c-4356-ada3-4a0d9a40fdb6,31dd8a80-c2c1-40cd-852f-fb7f80277b47,Electronics,197.75,2024-01-28 16:18:02
b9293bda-47ef-4133-99df-ce10a927f643,46ff239e-c05e-4839-847a-51d70b7576f6,Home,163.44,2024-01-19 06:12:35
fd7b346b-23af-4668-a132-65461fb43b10,e3572d31-29ff-4aa9-b20d-d98408073979,Sports,355.45,2024-05-06 15:26:13
6f1123af-7c10-4ec5-a1d8-5c964544d3c8,66d6ecc8-5a71-4705-a4e6-fdd0a63d0af6,Clothing,339.22,2024-02-25 06:31:05
20fca083-5ecb-4b3e-bf66-9cdb7d06d8da,d610738e-6915-4cf8-a910-27f5550619d8,Clothing,319.59,2024-03-04 12:51:54
80997233-16ff-47d6-b0ff-ebe7bcf18b3a,284cfe17-b1f8-4799-b9cc-ac45404e8c92,Electronics,159.11,2024-01-09 19:10:17
a30ba2ff-1ef7-469a-b2fd-5d5222d4ba4a,1e0de47d-3bdd-4577-8962-9fa6e857e818,Home,439.09,2024-01-28 09:04:21
1c560946-73f5-4bba-ba35-d950190b4be2,68d2509b-7940-4c10-ac0f-3c77d2b800c3,Home,418.39,2024-01-28 21:27:40
57e1645b-f458-4cab-ac90-3f95f0994b9c,e25d0dda-3c2a-4699-96f3-bd0dafb1ddcd,Sports,323.06,2024-02-24 02:39:53
f5496271-3c9d-4cc3-b5e1-b380714baacf,14548d28-f8b9-4c9a-9c7b-0e3605784482,Electronics,105.15,2024-05-07 03:28:13
13169b65-1760-4d2e-87c7-5679c187ab71,0305ef0e-61d5-49ed-8e76-3e45bbd70cc5,Electronics,497.86,2024-05-03 11:08:00
aadda97a-1502-4023-b15b-634c6648a2fa,198fcfbd-732e-4398-8df1-2d0da767850a,Clothing,171.2,2024-02-03 11:41:30
facf94c9-a765-44a0-8df4-e552a6c9d02a,81874d0a-d52b-481b-99d9-e4234911c094,Electronics,426.51,2024-01-15 18:40:52
17087783-5d2f-4e95-a302-9e3383559f4a,43d314db-a179-475c-8df1-4ac90a2a897a,Sports,280.18,2024-01-17 12:29:42
58bea1c6-ed89-40eb-9a36-126122b3899b,03b547c8-f15e-4ee9-bfa7-68742775e593,Beauty,374.06,2024-02-05 15:03:50
d3067083-4f59-4484-a28a-6e50bc1b3cfd,71e6cadb-a638-42f5-81a2-7f28835a176b,Home,107.99,2024-01-12 01:56:32
fdd4d0d6-7eb6-4f1c-b640-5c730ed33f1d,f6d9feca-96a9-42d3-8713-332263ac5310,Electronics,457.14,2024-02-18 08:44:25
3df80545-2313-4ca3-8e11-2461963234e4,6c41d722-bc0d-4463-a8e5-47f855c985c6,Electronics,100.55,2024-04-14 07:16:13
c4ab6b84-cf7b-469b-b5f7-a827e1a36b2f,be45177a-27df-4c68-a0e3-c21b5f5f4026,Sports,219.21,2024-04-22 10:00:24
b99e6473-c222-4523-be24-5c6c2c0e589d,6ebe772c-8a8a-4d94-b036-32a244d09952,Home,381.41,2024-03-30 04:31:37
e0e6fb15-e5f9-41a1-bd05-d5cc32caec04,e25d0dda-3c2a-4699-96f3-bd0dafb1ddcd,Beauty,77.89,2024-03-14 09:44:13
6035036d-76af-4140-808e-0262a72dc9cf,3296d13b-c9c0-4011-8d6d-35439c257cd4,Clothing,171.71,2024-01-19 03:51:20
8334d51a-f6ce-48d7-9823-82e886a22ce3,6bf39204-88c8-4790-8689-73a6e442516f,Home,131.44,2024-05-08 13:47:13
489576d9-0206-416f-a175-91b634c025e0,2006e0fa-35c3-4882-b076-085b552c077a,Sports,376.8,2024-01-18 05:38:51
18f0fd6b-669e-4b10-9f2b-70213ac7ab6f,b141ea49-52bf-4967-8683-7cfb2ee178a1,Electronics,236.54,2024-03-08 22:33:07
3604155b-08f9-4bd4-b4ec-a09dcbf83bcd,c4a5a8f3-b0a6-49da-9909-95b92bd14af5,Electronics,118.76,2024-04-13 14:58:35
46e7727d-46f8-416e-9ff3-71c932e2931d,c90820d6-56cc-49cb-b153-3e3a7208f6fc,Beauty,227.67,2024-03-10 19:05:55
51da71ea-56cf-4618-b274-54ccc723d1e1,b1846c60-f844-4b13-8366-647dde0728dd,Clothing,214.95,2024-03-21 03:24:18
a4e70c60-a03b-40f1-bb46-49cffe8125e4,7e6fbd10-2856-4cfe-82e0-0bb0f673a85a,Clothing,78.08,2024-03-26 13:41:02
2c196850-6854-4be8-bad3-6d5a24ce4586,c3cd9b9e-c9d9-4730-9016-da58aeb23292,Home,66.85,2024-05-05 04:00:55
95fe19e4-440e-48cd-b6d0-457ea0b95def,ecfe2663-2565-4a86-bf2d-cbce68652dc0,Home,285.95,2024-02-12 03:15:37
6993ab67-d2a2-4f27-a432-c2517d3429cb,7b442d17-24d0-468f-a99a-44f2f9e42c61,Electronics,148.98,2024-03-17 13:03:49
df4699f6-5c10-4d97-a17f-2b3a47ab21b0,83dda523-1125-47fc-835a-eeb7d2411810,Home,72.13,2024-02-16 09:56:23
3f838993-895b-4bac-8671-497becaec911,ab25c4ac-5b08-4318-8876-1b84f788bc24,Home,135.54,2024-01-04 09:20:27
c97dadf6-f722-42db-b142-f652e888bfcc,8ebde8ae-7942-47ab-be7f-9b1fe99a2d47,Beauty,261.57,2024-01-08 10:54:39
1374ca8e-767d-4e71-a982-1dedeac5b6ea,2df86ae9-364a-4cbf-a444-dad0774c8b6d,Clothing,243.9,2024-04-22 12:52:34
a5689892-5045-4107-a851-da1eda68c3cc,f4404e87-1bf2-4a90-a146-d614b4cc3138,Electronics,485.15,2024-01-22 02:54:56
7f9e5d32-b0c7-42a3-b9a1-bb2af264cca0,dcf241d6-eafa-42c0-8b00-68a79191e476,Clothing,135.5,2024-04-05 14:25:07
5881fed2-9708-4876-9d35-99b12f9993d5,e91bebf2-f4e8-42dc-8dca-dca7d314b6a3,Sports,324.74,2024-03-07 05:42:09
e33f1bd4-9842-4e74-8c18-c8e3b193243a,0a8e0e6a-530e-42a5-9322-7b7b126f482f,Electronics,254.54,2024-04-17 18:05:23
d8f458df-1c33-4460-8ffe-74ef4999628a,921b704c-2eea-40b1-9358-402a0ce8eed9,Sports,270.19,2024-01-19 16:56:14
45469fa1-44d1-438e-8c51-7f07bf95dc2f,dcefef51-9802-4216-a5fa-ad3b4eb693f7,Beauty,318.98,2024-01-20 22:46:18
76469e1b-7703-4772-ae65-5a900f9b7ac4,9e1e3691-65d6-4a85-b301-8d68360c19f6,Sports,493.88,2024-04-29 20:59:38
86a2e47d-b531-4c3d-b636-3e8541b30a47,5eb7658b-cf69-42de-9995-e7f35d22d52a,Home,67.41,2024-01-24 01:31:42
6229af17-e1dc-48e3-bb88-35b4cccf80fa,56cba4d7-07ca-4d1a-88b5-d9732f145c47,Clothing,191.37,2024-04-22 17:15:32
3bc4304a-be44-4916-8d68-b1c27683bf0d,8458eca0-450b-4cee-8a9d-ea0d099fc5da,Clothing,397.36,2024-02-20 11:00:44
4bf68efd-3ab1-48db-be14-3c6bebdae6a9,f97636e5-97fe-493f-82a2-1184ed44614b,Home,280.35,2024-04-16 09:30:10
4f77a13f-7dbf-4694-be11-e17edb82206a,9a95dd86-d0b9-406a-ab0a-51eed15c0ef3,Electronics,358.84,2024-03-14 06:27:52
83a0048f-32e6-4e8b-bd34-0dfa4a6e91a7,49938213-f114-4c25-8bfb-327c5f215f67,Sports,183.43,2024-02-07 09:06:28
3230b32c-be75-49ff-b3e1-b8cff252e3ef,01756468-59ab-4abd-a2b7-73d4af502486,Clothing,484.29,2024-01-07 15:39:35
6dc51b1b-c986-47f9-b643-b67379361059,f099b6b7-47ea-4deb-a080-2e04aeb03765,Beauty,363.73,2024-01-09 23:36:57
24b86bed-35af-49cb-9488-29ca366d9a45,10760c6b-8395-404f-a962-4ab44a738f0a,Electronics,370.46,2024-03-02 16:21:36
df39040c-522f-4ef1-ac43-46dd89749948,b0a50a45-018f-40f9-8a30-65e47ed68c22,Home,367.3,2024-02-23 17:21:22
347ddadd-f7e2-4656-beae-27102d67c344,37c92843-97eb-4369-8a0e-1fc65cd33219,Clothing,240.44,2024-01-01 20:01:10
026a3e9c-e999-4f90-815a-e48524cea726,7b12f2b8-9c1e-47fd-9852-578ce90539d3,Sports,362.05,2024-01-21 18:52:14
4eb347dd-7504-4843-9a9d-090e7703642b,87a78d9a-f6dd-4590-8ade-ea23be373c51,Clothing,186.84,2024-04-09 06:03:02
a820547a-2ee3-4a59-9a41-602f5eac3d86,cc012f8d-124b-4d2c-9f18-6ad61ceb029c,Beauty,11.83,2024-05-07 23:50:50
6e81b50b-d2ee-45f9-8c5e-9a29a452f48d,e110f50b-d5ed-4684-bbde-b8f59f20d281,Beauty,78.0,2024-04-26 06:26:22
7d0846a9-ea74-4828-8b03-43141c8f4233,f2de8ef0-a2a8-49e5-8a3b-56f378764e49,Electronics,22.2,2024-04-30 15:48:52
7cba0c61-e410-4b00-8d28-c21728637502,5849def5-b98a-4833-bdcb-3960b1c117ee,Electronics,133.63,2024-01-08 07:57:15
75036cb1-d1f3-4a41-9a1b-3f26002c813b,2b0c2ac1-d19e-401b-8285-4df39c01f1ad,Electronics,117.29,2024-04-23 03:06:12
5ccff3ad-e6b3-498c-95b6-07e2b45bd52c,767f9d6b-6a78-4241-b454-28ebacdb2925,Electronics,38.97,2024-04-04 08:42:51
c28fa09a-99c7-44a0-ad94-170ed8f0e042,5f9a3673-1d29-4320-a095-583eb0aa186f,Sports,164.24,2024-05-06 01:50:37
6c1bffaf-3337-4b53-9375-1fcd0d1ffc45,011ecd51-a197-407f-8ccc-ae46d070092c,Clothing,92.98,2024-01-27 22:07:45
783815c4-fc2a-476c-b482-276682b7e1ee,d65e355d-0a36-4957-a5a1-64fdbf66f862,Home,30.4,2024-01-18 22:53:15
03aa1426-0e3c-4797-941d-ccaad328bbe1,f4ba10c6-5ff8-4359-9745-2b233bed5381,Sports,341.1,2024-02-01 07:59:50
26ba016f-cfa4-4b0d-80f5-e3fb8f135371,8a0decbc-803d-4350-98ad-83281031f14d,Sports,331.63,2024-02-05 20:08:39
a2cd61f2-9b70-493f-b5e0-4f8439701349,752ba7c9-c355-4378-829d-f207de79d51a,Beauty,460.79,2024-04-07 03:36:30
fdb49eb2-1027-4199-ae84-4af13c5e7618,22837c1c-c6f8-4937-8fb8-599a3fcb1fa9,Home,151.93,2024-05-15 22:47:04
6c3c77c5-8501-4db6-bce3-f45b25afc4a8,e79554ea-4da7-418e-97f5-cef12f83688b,Clothing,176.81,2024-03-12 06:47:08
5f4a0c93-da2c-4b05-8ad5-8215983f8666,293f640a-4073-4c81-bb84-e023bcb80d18,Sports,178.99,2024-05-08 17:43:27
6ea8ee71-da07-42a3-88ea-7169490af16b,737bd38f-ea01-412a-aa22-294b5f67e91c,Electronics,135.95,2024-01-29 23:28:55
3d6de38c-3999-4113-a17d-9d90718ba78a,0094cb4a-bd98-4f9a-af17-0df6bebb73d5,Electronics,370.83,2024-05-11 18:51:54
06f85ee0-a1bf-4a3f-b019-026484ad1758,3d920cf0-167d-48cc-9010-364736a5c1ea,Electronics,376.5,2024-01-22 14:31:03
d8320e30-89d8-4317-8f3c-7ed1882ed1d8,d767d2c7-8933-4427-8714-dc3c8d06660c,Home,67.63,2024-01-01 19:17:39
a70232c3-3149-4a14-8353-28a96ecafdbf,a544a365-62b3-42a5-bc7f-3c911c74f9be,Electronics,459.49,2024-01-05 01:57:11
8f1b915a-4b97-484c-802e-3b20e7714c09,7d671a4a-225a-415a-a831-ca7cd3509999,Beauty,255.89,2024-01-08 01:05:51
b7516f95-1d21-4f9a-a0df-2dc5086642f5,0c43eea1-003b-42c4-810e-851a8b844ca7,Sports,316.26,2024-03-28 12:10:22
3b40401f-6295-4545-9074-589730981cf7,fa2e81f2-d48a-41b2-a7e1-10eb5702f86b,Sports,236.11,2024-01-11 18:11:06
2b3c77da-be62-4a53-9c1b-d4cbf282507c,61fbd21a-e0fe-41bf-adaf-c55616828fa8,Sports,360.37,2024-05-07 18:30:27
12a61f4d-4b79-40c1-b5b3-10a87717ce69,feaf7786-374e-4c83-abe7-fbbeaec017c3,Sports,294.79,2024-05-07 14:26:49
dfbfb678-3a90-4b13-aafb-47d4382ca995,4538cf7a-b3da-41d5-aa06-a42396cd4a14,Electronics,396.99,2024-01-20 01:40:04
6138447e-d351-4cf0-815b-fa9d4daffbf5,1e12214d-9d38-42cf-8dc1-b57eea4e627e,Clothing,479.93,2024-03-01 09:11:18
25b793fe-86a7-48e7-9880-7bf500fa5a72,fe5769ae-ec88-4253-a1b1-a2af1cdb7ba6,Sports,115.9,2024-05-07 05:52:32
7d0ffd1e-31d0-420f-9498-c01361b44406,0bb237ac-0b7f-4040-8a1d-780936a178b8,Beauty,185.93,2024-01-10 10:32:31
4d12a5cb-8b1b-4677-82b7-2e20843effe9,ff460dfb-9922-4c65-95bf-c345850f5920,Sports,96.64,2024-05-02 23:48:16
1a3f5982-97ac-4b90-9b61-195203d40b72,24ec412f-19f1-4abf-bc2f-e17e96d4720f,Beauty,115.55,2024-01-09 13:01:59
18938cdf-af05-4fad-a40a-b990f0815c38,103eb9b7-c379-40f8-b0cb-226e2e8796ec,Home,24.94,2024-04-01 16:15:53
ed29eec6-4cd1-42ac-b248-e041d7365a5f,68e79e5c-d776-4be8-b19f-6d2fb951b30e,Beauty,473.02,2024-03-01 23:09:51
9361c87a-1c90-400c-a06a-b15a1bfbed80,86d98e18-9d5c-4a09-ba8d-4880550374c6,Beauty,60.61,2024-03-17 09:25:30
1bb06200-ba43-47a4-a64c-e823801465af,57b7e6c0-9271-438a-aec7-15d985ff4efe,Beauty,390.16,2024-02-11 00:05:49
28af746e-2e36-4648-93da-f330b6c4845c,b675d390-abb6-4591-8e53-8651fc0609aa,Electronics,445.75,2024-04-16 05:02:58
2c36d58b-0307-487d-843b-6c72b29b8fac,f099b6b7-47ea-4deb-a080-2e04aeb03765,Clothing,403.26,2024-01-02 17:15:10
809f2938-fa4b-4a39-a24a-3b6c4f3741b8,7f8643ad-2fd7-44cc-ab3b-4833f648d3da,Beauty,418.95,2024-04-21 19:54:00
