TransactionID,CustomerID,ProductCategory,Amount,TransactionDateTime
5e95458d-e012-4427-be52-5f4711a2fe42,34752fa7-576d-4eb4-971f-b2f43fa233e7,Home,317.93,2024-01-14 18:20:11
74ca94ac-5343-40bc-806e-cdff1a7a9837,566577d3-454d-46d3-ad03-f2b6d017c8c2,Sports,291.32,2024-04-17 21:58:34
1cff35eb-d4bf-4b9d-83b7-116f238afea5,ea94d6a9-6e5c-4372-8ea2-9154421b9d31,Clothing,47.8,2024-03-18 04:29:03
bdf7ad6f-f627-4d23-b8bd-4246e15f9970,8ed70f74-0870-4ec8-a157-108ab052bfe6,Home,218.13,2024-03-17 00:29:33
51fa48c1-e9a4-4f25-b639-60d5d2602d98,1183ce8c-a5ee-4886-99ef-7a648fd2d77b,Beauty,192.43,2024-04-26 08:45:48
e6be18d2-a467-4e55-92cd-b4b996399fb7,2d20d5db-f095-4aa5-8c8a-df03bad886e9,Home,279.88,2024-05-03 15:01:13
007c1865-9809-45ad-8d77-8251dccc62d1,15c0a3ac-4685-4801-99de-2eb1bef61bbd,Clothing,55.12,2024-04-22 00:15:01
eb9f6e68-b109-4292-a578-ff3ae10df506,169e5862-0da2-4c1c-8584-72f34ee6a96a,Home,305.43,2024-01-31 12:44:16
d506d2f5-bd42-4007-a613-68c3c5aa74fd,d17e6258-38ab-4bdb-83c7-b75079b33d3c,Electronics,55.9,2024-03-15 18:44:40
9260df78-4412-4ab1-98ae-c46cb515372c,7a893d59-91bb-47a9-8b9f-cf9e0041b9f1,Electronics,171.81,2024-05-09 18:37:12
0a96c2cc-62c4-46d9-b5d7-af27c94f2b74,47cc2057-6bef-4b7e-8ad5-cbf1eb05fc4a,Sports,494.7,2024-02-09 17:09:25
960f47fc-27d7-4676-a847-cbc5494decfe,118d0ed0-1664-42ea-9360-5c41864b222f,Home,375.74,2024-04-07 23:19:13
10bd0aea-40bc-4bc9-a7ad-20d2486d45d7,5f5ad87a-4d45-4b99-aab4-ed04300da243,Clothing,57.92,2024-03-18 03:17:33
1355f297-107b-4665-a90e-a13efb13d59b,1183ce8c-a5ee-4886-99ef-7a648fd2d77b,Sports,256.68,2024-03-04 14:47:37
1e64ad19-d25a-4562-a6ce-0e7f1cb36c0c,b8021fe9-0538-4a05-85b3-e77ea875107f,Sports,235.34,2024-04-01 00:17:40
e1e61477-8998-411d-b2cd-1e80cb4f4712,46a6a36d-dc5e-4d19-a39f-12ef775d1964,Electronics,55.26,2024-05-09 22:54:59
b235a235-473f-45c4-a872-ae913d109f94,bc051747-7ca6-47b4-a737-11ec4845b2f1,Sports,348.33,2024-05-13 12:15:37
2419a7f1-2bfc-4407-9778-01df7ddc8ee5,5e0bf810-c6c8-4e3d-99ae-13e742af86e6,Beauty,64.83,2024-03-19 19:27:51
a3dc656e-5e98-46c1-bdf6-27bfff26cc61,6fd8abdd-c49d-4297-8f3b-41d40b4879e2,Beauty,374.98,2024-03-08 06:23:49
b836a37e-4d09-41a6-ab6d-6f82d13d70c8,b8021fe9-0538-4a05-85b3-e77ea875107f,Home,479.94,2024-01-29 17:05:31
210511b9-c149-4ff5-a02e-f98515a77f11,f2f9ad2d-96eb-40c5-bd6a-73144304308d,Electronics,244.98,2024-05-14 16:57:02
7e73dd57-2754-40cb-8107-4c4cbb091a5e,2c0015ce-20a4-412d-8c2c-19dfa8de5cb6,Beauty,245.49,2024-01-15 18:18:12
5ea35001-846c-4de9-9523-0354bfbe2db2,4d7d9769-b157-4703-ae2c-b3833418c9f5,Sports,190.52,2024-04-13 10:42:03
4a23ccd3-3238-4207-8ad3-417d254b6661,528aba6e-5952-4143-af85-1ae0b4104636,Clothing,137.3,2024-01-15 18:45:01
a57ea6c3-13f3-45d2-b2e0-b8c759f6332b,fef3fd14-d876-4d67-bb55-6db6ca7fd874,Sports,60.94,2024-02-19 18:13:11
4fea1dfc-e271-4efa-8208-2c65fb6bae9b,07b06a35-5dde-4ff9-9481-16eba86e7907,Clothing,279.66,2024-03-04 01:07:32
3695ccb5-17b8-43e7-ba17-1f8117eaa638,6653bf8d-a2f5-480c-a978-a3c6a0d25716,Home,336.38,2024-01-15 20:18:42
6de92d61-f013-47bb-879c-bd358d8e0587,d18213d2-d53e-42a7-a52e-286dace22203,Sports,282.41,2024-02-17 11:50:03
8b2a57e8-0faf-48d7-83ad-8e83431d9c9d,df1ae129-a0fc-4aa9-ad1d-8ef8f4122368,Home,327.64,2024-04-29 22:37:22
bff0965e-ec7a-40ab-a358-1a0c94c7db6c,94e50d51-d614-4f07-84bf-3dbdd60c76da,Clothing,399.52,2024-04-15 05:03:51
bacb5f8f-6df6-4866-bc37-5b5b8807330b,f5a7aa36-924c-4d28-a77d-975b51cef97d,Home,212.42,2024-01-13 11:37:31
6138fd6d-4469-4197-a7a5-f554e11c72ce,f2c2049b-eff8-4908-8d65-88e4a5f369c2,Clothing,294.48,2024-03-20 16:39:32
a08d6177-b27f-4901-b767-e459e786cfce,4a013d80-c210-4401-9a49-4ff4da9dc2f6,Home,81.81,2024-05-16 09:31:04
c248a7fd-1e44-49a5-bd05-8bc4bc7182d2,4a632eac-010a-46c4-9624-e6ef8adde2ca,Clothing,275.93,2024-03-17 20:03:35
9b2c497d-86b6-4cf0-8ce1-c55b241e8570,b90f044a-c044-4f0b-a5a8-5805952d9230,Beauty,466.2,2024-04-30 23:10:12
a033e4b1-25d6-4357-91da-3a91950892dd,760281f6-cc47-484d-a105-9b6497482834,Beauty,201.75,2024-02-10 00:42:39
553d1f5f-303b-48a9-8085-1feaf24f4e6b,d3b7ced6-cef2-44dc-8b7f-d6b635eb207f,Clothing,279.86,2024-05-01 00:01:30
3dcd4d54-238a-49fe-8a03-733e54c41d2a,71e3d3d4-8d02-4529-b9eb-d9d2ea851e5d,Clothing,133.73,2024-05-06 05:13:54
f169c0b0-bfcd-4135-a6e1-25c41da925fa,f36a04b9-7b6d-41e0-a5f7-b583ff7452c0,Electronics,190.39,2024-01-23 10:30:44
95d2b159-7bfe-4d5d-b5d2-81fd10085a34,263c3322-8ea2-4c9f-b873-d953da3c39a5,Beauty,239.42,2024-01-09 02:48:31
968ff5ff-2a64-4995-9321-939557ff4554,ab168a9d-4d39-4790-9d92-e18dbd92299e,Clothing,64.98,2024-05-14 08:48:15
f91fd1bc-21b3-4675-98d2-09478f056c26,1f8e7b37-5b12-41d3-acb6-d01656257345,Sports,253.81,2024-02-22 15:48:47
e1462bb7-7660-4f6b-86fc-1124fa46fcca,4345d745-beae-497a-bcbc-0868988fbb1c,Home,410.2,2024-03-02 22:23:57
04a31f9e-e380-43d0-b14e-845e53b91d90,7a6a3e95-e6fa-4cd7-85ea-04a59acf55e9,Beauty,170.76,2024-01-23 01:58:32
c74be6a5-6c91-4ee0-bce2-0af95c761af3,9ec462da-d113-4198-9f85-ef1f7762c094,Clothing,61.28,2024-03-16 13:53:12
b3d7c4d9-0907-408f-92a1-846abf404bd8,35de9c17-f676-42cd-8d5e-206371e877de,Sports,60.02,2024-02-18 11:11:42
30170547-02dc-4169-b2dd-a90eba5c4c05,93a00981-bb07-4723-aa0d-6dfa2291825c,Clothing,355.53,2024-01-09 03:39:02
3deb2bf8-93af-48e0-ba6f-29d2caed6799,2e9bf878-7d01-4659-9408-41c6091a4f43,Sports,292.32,2024-05-10 10:24:51
07e21cc5-0153-4127-835d-ce6569eff405,8b02efef-a7d6-4c19-9dc0-3850ff620e5a,Home,461.19,2024-05-15 13:50:47
08baed9d-74c1-4cb5-904b-c025ffba412b,80a963b4-580a-42b8-acf9-47778f58170e,Electronics,129.95,2024-04-04 15:18:47
9e1fcfcb-0ed8-4ba7-b5b7-775fb4750f39,7ca62513-858d-4c28-b1f7-e7763d6bc148,Clothing,357.47,2024-03-14 20:12:42
ae01b01e-a436-43a9-9f0c-c79728df5d9e,fa6e81fe-6aa4-411d-b6e6-574c357acf9a,Beauty,252.34,2024-03-19 10:33:02
fffd2d1a-1d27-4e5a-b079-1a3c46cb9b49,556790b6-5fa5-4a66-9bb5-e8ac534c129c,Electronics,337.65,2024-03-12 09:42:32
5ea24275-3792-4773-ab82-1e50a8518838,e2ae1234-a34d-4a54-850e-93622dd1a34f,Sports,241.4,2024-01-04 16:42:41
3cc4c8b4-c6a5-495d-95c8-d878bbb474cc,bf2977a4-77d8-4b56-a58b-2e41efb1de72,Electronics,359.55,2024-03-31 13:43:49
625f3619-0690-4810-9317-e171d3bf69e7,80a963b4-580a-42b8-acf9-47778f58170e,Electronics,398.55,2024-04-01 10:15:32
0ecc4919-00cf-423b-8d24-2a8ab63233ac,a9a0a28a-3224-4693-94e5-fa3d3a65caf7,Clothing,234.26,2024-02-12 19:30:37
0999803c-3c5e-4ec6-b1d6-5e6964fecc27,5df2ae85-a775-4d85-a9a7-17c18b1d72d0,Home,218.71,2024-03-09 17:11:16
53da4aa4-9db0-4450-9f21-3f1302601d40,41b6ee25-808b-442a-8f46-a777e8033135,Home,321.54,2024-02-11 05:59:05
c73e2591-adbf-46c7-9506-53cd4e5a8e44,6156d341-e52e-40b0-9fa8-2588362be141,Home,466.64,2024-04-12 16:33:58
41231b24-38e0-496e-8ef8-112873a2e252,d7c7948e-1f70-4364-a7e9-9cd66da95941,Sports,330.67,2024-03-12 04:03:44
212aa185-167e-4c7c-aebe-8b922e77c5af,3456471a-3833-4ed0-bc7e-9d862bd3b0c1,Electronics,368.12,2024-01-18 16:25:39
46f85250-164f-4925-92a1-91951d2c7955,7a6a3e95-e6fa-4cd7-85ea-04a59acf55e9,Electronics,377.97,2024-01-06 12:30:58
c7b34771-b061-45a0-b962-43d20d63d918,ab07758d-9fe5-47cf-9750-6fb81c8e18d5,Sports,200.11,2024-01-11 22:44:42
6e242429-1893-4f78-a142-ae7e2ae15a5a,22f048c6-0e82-4d9c-9a9d-99056e74a726,Electronics,423.74,2024-03-25 09:07:57
28554a41-b9b2-44f3-bb85-e24c78ff82c8,e99ac7e9-790d-446f-a3f9-2a1ee712f5b3,Home,358.13,2024-04-08 16:36:55
5e4240c4-a062-442c-baa1-aa1bf97f9bb9,de57bcd2-f808-4e2d-88ef-80e3e0f05291,Sports,71.22,2024-02-01 05:37:36
bbc24f3e-8ed2-459b-9030-6204d3b8ec3d,1972dac7-0149-4de1-a47b-a938eec8febe,Electronics,479.16,2024-03-07 05:14:01
53266fdf-4e5a-401d-b743-743657769420,f5a7aa36-924c-4d28-a77d-975b51cef97d,Home,222.96,2024-03-30 05:49:05
97f2a765-9fa2-4b41-a50b-30f26afaef25,38ecc3c3-1125-4650-aa60-06ecd38d2dc9,Clothing,209.79,2024-02-19 09:30:27
8ec935cd-4e0d-4512-a8ff-3e814f86d56c,e81583f9-5c89-46f1-8e5b-afa548728334,Clothing,308.08,2024-03-24 05:42:24
1cc832b9-ca36-44a4-bf95-19edcdac9e1c,d95c7c04-4bd6-4d6f-989e-1f26740ce5b1,Home,308.43,2024-04-26 22:06:07
4c2e6919-a66a-4c22-b8ef-a400c516a162,f09e1d42-ceb5-453f-90ed-701b1772e38f,Sports,28.35,2024-01-02 10:36:17
fcb82aa2-3efe-4c63-956b-a2c0d783e987,68170d94-558a-44e4-9a7d-0f3aefe2364e,Beauty,278.75,2024-01-05 01:33:34
1304da33-08e3-455a-89ef-4a7acc8912b5,c02057bc-f69d-482e-8c1e-2e9cc1017e12,Beauty,367.19,2024-01-17 13:53:07
9d136668-8252-4e65-9eef-a7f98bffb0c7,9f3aea52-9047-4acd-a50d-117b31c7ce6b,Sports,70.43,2024-04-19 04:50:17
bcb400af-05f2-437a-88c8-eac844503ef0,20149230-ec26-4826-9689-a3551e46e382,Home,153.85,2024-04-13 17:56:27
3acb1eef-bbbd-4d8e-a725-310e6ec0c415,ffe327bf-3cdf-4647-b950-9bb15fe5d0ea,Home,469.07,2024-02-01 00:52:20
288083cb-35d9-4e2a-b2d9-7a67a42f0c63,89102155-8935-4dd5-9450-d555d27147dc,Electronics,227.43,2024-01-02 18:56:35
8101fe19-9df5-4017-9802-01986029f364,ee41c688-b52a-41f4-809e-d89a40396916,Sports,493.29,2024-04-30 03:42:03
25a561c6-6bb6-4cc2-add3-82d97723165c,caa6ceda-99a0-4a7b-acf5-29c2954f67be,Electronics,281.75,2024-05-07 11:01:51
64c35e1a-ab2d-4557-a7fd-8c11742c2010,b12cb6d1-c03e-4121-9f5e-007630edc6ca,Clothing,163.48,2024-01-15 11:58:05
40f8c125-32ba-4854-8d7b-e606cef991b0,15c0a3ac-4685-4801-99de-2eb1bef61bbd,Home,158.49,2024-02-20 10:29:29
bc252db5-020f-4f03-979d-de5df8e017ea,f18849b2-1315-4da6-bac0-e92fa4d6117b,Sports,189.72,2024-01-24 06:32:54
e2d4c4a3-c7ef-4d8f-aae5-a1a9bf338940,5ff87757-5075-48e8-85b8-35f64ef65ab2,Clothing,37.07,2024-03-27 23:29:30
7f67e0ef-e9b3-41dd-a764-84cc5cfb9127,f500693f-1fdd-4301-9205-b3d5c423290c,Sports,32.89,2024-04-30 07:34:22
6e5fa634-1790-4180-911d-cebc2cf770b2,8fe9eae2-ffbc-49f9-b730-8de677abb073,Sports,94.71,2024-03-16 05:51:20
1dba52b4-baf0-498f-88e3-9c6a4a46704b,e43608e5-87c9-49ad-8d8a-943a9961f5a3,Home,454.03,2024-04-05 13:46:08
57b05d91-bbbb-4011-817b-3de06dae4470,43f61032-6318-468c-98e1-034719c97f60,Sports,281.46,2024-03-16 22:22:48
1e76326e-2328-4949-96ea-81634a65ef2f,1c8128a0-626b-4bd1-8e52-8d65cb1423c6,Clothing,360.97,2024-01-07 13:50:24
4b3eb644-78e6-4141-975b-04af180f34fc,420097e5-441e-4c23-9cc3-03d53e1fcacb,Electronics,443.61,2024-02-21 20:02:29
eb18ac3b-4ac4-4f34-842c-ef7020524686,67746a3c-abc2-4fc5-9639-aca6f5101d7d,Beauty,466.89,2024-02-23 19:06:55
09dac1bc-b0cc-4378-b1db-6beb877f42c6,c084a36e-aa1a-4100-9c9b-10653beeb927,Home,426.36,2024-02-14 21:46:33
ffb8eda2-29a4-48e0-8253-b6b5ac0e05f0,3e38191d-86cd-4d0a-8ed2-6c039c4d5909,Sports,172.76,2024-01-06 11:17:57
92bb0ee8-1381-4d1c-a1c2-5bcb603299d8,e81e88b7-1861-4792-9704-4223df071f05,Clothing,116.5,2024-01-17 19:32:25
ce3d422f-cb4b-4f99-be85-8642ca912ed1,900a6441-151a-4e6b-b3be-9eaf43eee600,Beauty,404.72,2024-03-11 09:22:14
1e36be68-887b-49e3-87c8-e4ba7caedc36,7649a603-4c49-4700-ad52-79dae56d1576,Clothing,160.91,2024-04-26 06:47:02
1ccef091-89f5-41e4-8b67-8ece2af7bd65,c51125c5-b3c2-45f5-9a43-70144f564e84,Sports,124.86,2024-03-18 16:46:58
791710a7-415b-4363-9d0f-361a82c27340,02feb175-3d65-4981-80f5-dfcf6c014b90,Clothing,173.05,2024-02-02 22:26:40
25e55e57-7b5a-456e-9971-eeb55056f399,d4222066-7819-4381-b8b7-ddb5607f7caf,Electronics,168.12,2024-04-23 20:02:53
dc183694-358b-4e6d-897e-3231d4940300,62cf58fc-61aa-493e-b35b-fd8c3d058714,Sports,394.32,2024-05-10 16:31:33
722f0473-9b4d-401a-be03-e99c7dc4342a,7a1c93c5-b809-4f86-94e1-3cde1ef0e009,Clothing,82.47,2024-05-06 23:12:44
1f8b7bc8-7639-4b0a-b634-ab237f580e8a,088a98c9-0b37-4a8a-a24d-c747f530c2f5,Electronics,360.72,2024-04-28 20:18:21
2f9e1b49-f4a4-4b26-8e74-2b9a8df2505b,b74beb3b-c432-40c4-8365-8d697b1f6129,Clothing,23.67,2024-02-19 07:50:09
0dea4923-49fe-40d8-96e8-3fdc60213eac,5be00929-df66-4d4e-9dff-933c5b680c56,Electronics,433.18,2024-03-06 11:46:55
e8d71158-bbf0-4736-870a-9e547b1636a3,a073f772-1ce1-4511-9db8-a2dc4907261c,Sports,406.14,2024-03-17 05:17:37
6c618b56-9d49-4ee0-8ae4-eaf06d5c3f25,c196b69a-4235-4d17-b761-b42174cd3fe2,Sports,350.99,2024-03-09 09:44:07
1c2dd2a5-58a7-4cf8-bbb0-62f77f38e49b,1f234817-3f6b-413f-956c-82a1b666f889,Sports,450.38,2024-04-16 09:39:29
d2cc4fd6-309a-410d-a2e3-81f4445652ca,940e51fd-9caf-40ae-9653-9c1bc8f985d4,Sports,410.44,2024-05-01 13:29:46
83f70515-61b4-40a9-bddc-27766910335a,e3766dd2-0b05-48f7-b5d7-8a320d0c7da6,Clothing,487.4,2024-04-19 05:36:18
8162cc89-0c31-45c5-8315-3e47746a0726,449c2a75-b51d-4233-8484-69f11d48943a,Home,41.8,2024-03-22 22:37:44
80c69537-f22d-41c7-8d45-51204c4c3142,cf0121df-ba7c-402f-8e7b-82251b40f4b1,Clothing,188.55,2024-01-16 15:28:05
32a88ad2-281d-48ba-8323-cb49cf2d2da3,bc9dd0ff-045c-4e1c-81af-f430ac6ebfa9,Electronics,427.46,2024-04-03 01:18:56
3210bdce-a536-4897-ad19-16e26c12842c,bf2977a4-77d8-4b56-a58b-2e41efb1de72,Clothing,312.84,2024-03-16 05:45:22
8d9f18cf-b59b-4100-ba49-e6a29f1b7ed9,0ee3a1f8-b9c3-467c-b635-6c80a94e30fe,Clothing,195.39,2024-03-27 15:32:38
a0921247-0bce-437a-a347-f68e57085c42,6c044402-bd37-4f10-affe-40103d1e422a,Home,249.11,2024-02-17 01:52:08
284e0ad2-9470-4d78-a288-e4b24c76e4a6,1a4ac5a2-bf4e-44d2-80fa-94b02e97e19d,Sports,285.08,2024-04-08 15:47:46
b17046db-f32c-451f-a729-727dc1177091,c17de507-73ed-4b1f-88d5-403279536964,Sports,382.37,2024-02-25 15:25:52
b289b2ae-3d99-443f-89b5-7da810ce6332,744b75ee-2d83-4ff3-b4dd-866620351150,Sports,409.94,2024-04-30 18:13:42
5ba36fdd-74e8-4d64-87f1-93baa3707966,ae8d6a77-d880-4f39-a950-0f80dfbe7866,Clothing,449.66,2024-01-18 14:17:54
32d55882-fc13-4781-997c-28836a800391,fb156ad3-9843-4832-a2a9-d2001e26ea36,Home,117.38,2024-03-22 18:46:24
51df8ab4-45e6-4fcd-885f-e25956288129,df7dca90-418d-4937-b76b-af68a4d357a5,Home,16.6,2024-04-18 19:20:17
9f1742e6-6f87-4976-9c1f-ce09d8ae096d,b4533f33-fed3-4c18-ae92-a965dd88a5a5,Home,313.27,2024-02-16 08:15:43
fd8aaf98-8509-49e8-80ed-282f4b2aca02,31050d92-ca9c-4f09-bd0a-8e2a4c557607,Clothing,271.8,2024-01-14 08:31:16
6cc81438-ea58-407b-befb-8d1fb669dcf5,9666c15e-dfb5-423a-b962-45586755d04c,Sports,456.94,2024-03-04 06:56:35
a5afc9dc-ba6f-4740-b60b-17d8662bba25,11781b72-5992-41d6-b4c7-8260ea91a63e,Beauty,81.2,2024-04-21 02:44:34
71552bf3-1ef0-4323-b1ab-5c6d4f38f1b0,7f63cd7f-eee3-41bf-92fc-2c095c8a0eaa,Home,336.03,2024-04-23 07:06:10
94193a4b-6114-468d-9f51-e0b011c17b53,af54dcb6-e70a-4d28-8ff3-6d2198dd52ec,Home,66.34,2024-02-19 05:51:36
163a2de8-fb3a-481c-ad77-08d9e45fb49a,ab168a9d-4d39-4790-9d92-e18dbd92299e,Clothing,430.21,2024-02-23 13:47:56
bd00a696-c3a2-403d-a247-02b67d9183c6,fa3efd15-e433-4455-9256-0592ac8a9dfe,Electronics,307.7,2024-01-05 23:05:32
a39f5b4d-f1e5-44f2-9bf2-9968b5ff1833,84ac7a24-39cf-4b78-b2f5-529ec9a96154,Sports,56.14,2024-01-22 06:21:56
3d5509fb-84f8-4c5e-93a4-ef16e0d90b81,4a0b8883-01ed-4d93-a20c-71cce27e218d,Sports,466.06,2024-01-25 15:29:32
95ebe96c-4fb9-4ee0-81a8-743a8b3bd5ad,5a22d5a8-8594-4d3f-8fb9-5ed370d53e4c,Beauty,260.06,2024-02-01 02:15:09
d9c41320-7276-4ffa-a7df-920a78ad82eb,32636c1c-9ea5-4895-a36f-118b0bb2a59b,Beauty,16.43,2024-04-18 12:06:56
f487ee1a-f981-40bd-9a0f-c671c37f8f5f,737db044-f640-4167-bf67-07d1ee7e3691,Electronics,44.95,2024-02-22 00:34:11
edd698af-4650-41ec-aee5-49641bce79a1,79c27c32-c433-4b3e-95f0-15ffa6614056,Clothing,294.19,2024-04-26 13:32:22
bfeffcf6-adcb-4255-8ef9-e9407021336e,cef801e3-ed57-44c5-8f23-82c14e861ebb,Home,215.33,2024-02-19 08:29:28
618aa469-5e44-4c43-b98d-4d853dc3ca4d,1d1d223f-4f65-489e-916e-abc2f8ff6e5f,Beauty,337.31,2024-04-12 11:44:12
5ce7d36d-27a0-4eef-b0fd-a37061426cf5,48322c73-1108-4cfc-bb6f-3fe6aee73bec,Home,393.42,2024-05-16 10:19:07
2cabf71d-ae3b-4018-94a0-0134fba3f32e,648dd7cc-23c5-47d4-9d6f-05d8b0c1a023,Beauty,414.17,2024-02-21 10:08:47
c92368bb-99a1-46da-83dd-656a3b385961,463d77b6-e69a-4098-abb2-afcf904c9717,Clothing,73.26,2024-01-25 00:25:31
ce811034-9d7f-45ec-89f4-d8a9c5e9a2e3,d24d7640-2644-4ae9-8d49-918c2a181400,Clothing,144.36,2024-01-18 17:35:10
552b0cb4-2069-4731-a6a9-c57664bc9ef0,33a4e042-79df-4493-9cb2-1352816d985e,Home,392.66,2024-05-10 04:17:39
dc4d5ff1-1e3b-496a-945d-d3e7694c78ba,eb59ed8c-a1ba-4bfb-8962-e758c2d10a4b,Electronics,283.87,2024-05-09 19:56:22
3fb86b09-ae0a-43b9-a1f8-d49d8646457c,088a98c9-0b37-4a8a-a24d-c747f530c2f5,Electronics,411.87,2024-01-31 16:43:53
c19beda2-2de1-4637-9d9c-ac59f0c0f573,3cf59ed5-7eff-419e-92f9-d014a8959be3,Electronics,219.34,2024-01-16 20:21:36
74fc996c-8e21-4e62-ae03-d0058574e4ab,501e8349-35e8-4d81-ac5d-7ffb3f5e626d,Sports,475.41,2024-05-03 11:08:05
22e6bec1-4499-463c-a02b-80784bd2f14b,7cf6d2ec-39cf-4d30-9ccc-977147088444,Beauty,103.11,2024-03-16 04:09:53
d8801c81-adf3-4324-a6b5-98b302576391,99b1ef7e-0c39-4574-bd21-febee32ff2a9,Electronics,456.03,2024-01-06 02:28:21
973debca-19d7-47bf-9bef-71f9c3c55e92,df1ae129-a0fc-4aa9-ad1d-8ef8f4122368,Beauty,363.84,2024-02-02 16:42:38
664e5497-6351-492d-9915-69e1810852d7,fd4a46aa-32b8-4f04-ac5d-ddf9f873b239,Home,37.69,2024-01-24 16:31:59
e393365c-dd3f-4fc6-89c5-b50701b524a1,6f133656-e65b-4849-b2d0-df039b7692bc,Beauty,282.5,2024-02-06 06:05:09
b420c9f0-d93b-4fe5-a56f-6423c527e9d5,90e83ba2-e9a0-41ad-89e5-a058d0df76c3,Home,115.14,2024-02-10 07:31:39
210c1aea-920b-4f38-b6e1-c45c8bbf329d,a84d763c-2202-4fd3-a0b3-d8c902c28e77,Home,415.27,2024-05-14 22:56:37
116e1b75-26bf-4f5a-8548-b03b667bf568,0a085e90-18ac-4e5c-8527-77d56036dba5,Sports,368.06,2024-02-10 23:22:19
21b7825f-03cf-4308-97b8-3b3b68e34f3d,2ab297a0-2f9d-4a82-b72e-f2d6b17519d0,Electronics,265.76,2024-04-12 17:30:34
bf485974-afcc-44df-ab46-0694c08a8364,85072937-80ce-478e-93ac-07fce37d0348,Electronics,162.61,2024-04-19 15:30:14
d2f126bd-394e-41ce-acf4-1dc8c6fae022,90f550a7-563a-47c1-a22c-d7b86dc0ec4c,Electronics,468.08,2024-04-13 08:34:09
444ac2c9-9b12-419b-a0f4-e558d57359e1,4eef32ea-be02-44b1-9969-4e298a4145e5,Clothing,162.25,2024-01-29 09:01:06
